ID,spam2017V2r1_SSA_P_ACOF_A.tif,spam2017V2r1_SSA_P_BANA_A.tif,spam2017V2r1_SSA_P_BARL_A.tif,spam2017V2r1_SSA_P_BEAN_A.tif,spam2017V2r1_SSA_P_CASS_A.tif,spam2017V2r1_SSA_P_CHIC_A.tif,spam2017V2r1_SSA_P_CNUT_A.tif,spam2017V2r1_SSA_P_COCO_A.tif,spam2017V2r1_SSA_P_COTT_A.tif,spam2017V2r1_SSA_P_COWP_A.tif,spam2017V2r1_SSA_P_GROU_A.tif,spam2017V2r1_SSA_P_LENT_A.tif,spam2017V2r1_SSA_P_MAIZ_A.tif,spam2017V2r1_SSA_P_OCER_A.tif,spam2017V2r1_SSA_P_OFIB_A.tif,spam2017V2r1_SSA_P_OILP_A.tif,spam2017V2r1_SSA_P_OOIL_A.tif,spam2017V2r1_SSA_P_OPUL_A.tif,spam2017V2r1_SSA_P_ORTS_A.tif,spam2017V2r1_SSA_P_PIGE_A.tif,spam2017V2r1_SSA_P_PLNT_A.tif,spam2017V2r1_SSA_P_PMIL_A.tif,spam2017V2r1_SSA_P_POTA_A.tif,spam2017V2r1_SSA_P_RAPE_A.tif,spam2017V2r1_SSA_P_RCOF_A.tif,spam2017V2r1_SSA_P_REST_A.tif,spam2017V2r1_SSA_P_RICE_A.tif,spam2017V2r1_SSA_P_SESA_A.tif,spam2017V2r1_SSA_P_SMIL_A.tif,spam2017V2r1_SSA_P_SORG_A.tif,spam2017V2r1_SSA_P_SOYB_A.tif,spam2017V2r1_SSA_P_SUGB_A.tif,spam2017V2r1_SSA_P_SUGC_A.tif,spam2017V2r1_SSA_P_SUNF_A.tif,spam2017V2r1_SSA_P_SWPO_A.tif,spam2017V2r1_SSA_P_TEAS_A.tif,spam2017V2r1_SSA_P_TEMF_A.tif,spam2017V2r1_SSA_P_TOBA_A.tif,spam2017V2r1_SSA_P_TROF_A.tif,spam2017V2r1_SSA_P_VEGE_A.tif,spam2017V2r1_SSA_P_WHEA_A.tif,spam2017V2r1_SSA_P_YAMS_A.tif
0,0,0.0,0.0,6.5,0,0,0,0,0,0,0,0,0.0,0.8999999761581421,0,0,0.0,0.0,0,0,0,0,142.6999969482422,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,13.199999809265137,0
1,0,7.599999904632568,2.200000047683716,30.30000114440918,0,0,0,0,0,0,0,0,740.3499755859375,1.149999976158142,0,0,2.799999952316284,5.0,0,0,0,0,441.5500183105469,0,0,0.10000000149011612,0.8999999761581421,0,0,63.54999923706055,39.5,0,0,80.80000305175781,0,0,54.94999694824219,0,80.5999984741211,23.200000762939453,92.9000015258789,0
10,0,0.0,0.0,28.700000762939453,0,0,0,0,0,0,0,0,710.5,1.2000000476837158,0,0,0.0,0.0,0,0,0,0,719.2999877929688,0,0,0.0,0.0,0,0,58.400001525878906,0.0,0,0,0.0,0,0,49.900001525878906,0,0.0,0.0,24.700000762939453,0
100,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.20000000298023224,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,1.7999999523162842,0
101,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.5,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,6.099999904632568,0
102,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.800000011920929,0,0,0.0,0.0,0,0,0,0,167.5,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,10.600000381469727,0
103,0,0.0,0.0,28.700000762939453,0,0,0,0,0,0,0,0,710.5,1.2000000476837158,0,0,0.0,0.0,0,0,0,0,719.2999877929688,0,0,0.0,0.0,0,0,58.400001525878906,0.0,0,0,0.0,0,0,49.900001525878906,0,0.0,0.0,24.700000762939453,0
104,0,0.0,0.0,28.700000762939453,0,0,0,0,0,0,0,0,710.5,1.2000000476837158,0,0,0.0,0.0,0,0,0,0,719.2999877929688,0,0,0.0,0.0,0,0,58.400001525878906,0.0,0,0,0.0,0,0,49.900001525878906,0,0.0,0.0,24.700000762939453,0
105,0,0.0,0.0,28.700000762939453,0,0,0,0,0,0,0,0,710.5,1.2000000476837158,0,0,0.0,0.0,0,0,0,0,719.2999877929688,0,0,0.0,0.0,0,0,58.400001525878906,0.0,0,0,0.0,0,0,49.900001525878906,0,0.0,0.0,24.700000762939453,0
106,0,0.0,0.0,28.700000762939453,0,0,0,0,0,0,0,0,710.5,1.2000000476837158,0,0,0.0,0.0,0,0,0,0,719.2999877929688,0,0,0.0,0.0,0,0,58.400001525878906,0.0,0,0,0.0,0,0,49.900001525878906,0,0.0,0.0,24.700000762939453,0
107,0,0.0,0.0,28.700000762939453,0,0,0,0,0,0,0,0,710.5,1.2000000476837158,0,0,0.0,0.0,0,0,0,0,719.2999877929688,0,0,0.0,0.0,0,0,58.400001525878906,0.0,0,0,0.0,0,0,49.900001525878906,0,0.0,0.0,24.700000762939453,0
108,0,0.0,0.0,28.700000762939453,0,0,0,0,0,0,0,0,710.5,1.2000000476837158,0,0,0.0,0.0,0,0,0,0,719.2999877929688,0,0,0.0,0.0,0,0,58.400001525878906,0.0,0,0,0.0,0,0,49.900001525878906,0,0.0,0.0,24.700000762939453,0
109,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.800000011920929,0,0,0.0,0.0,0,0,0,0,167.5,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,10.600000381469727,0
11,0,0.0,0.0,56.20000076293945,0,0,0,0,0,0,0,0,477.1000061035156,0.800000011920929,0,0,0.0,5.0,0,0,0,0,861.2000122070312,0,0,0.0,0.0,0,0,112.0,0.0,0,0,0.0,0,0,103.19999694824219,0,0.0,0.0,15.699999809265137,0
110,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.800000011920929,0,0,0.0,0.0,0,0,0,0,167.5,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,10.600000381469727,0
111,0,0.0,0.0,28.700000762939453,0,0,0,0,0,0,0,0,710.5,1.0,0,0,0.0,0.0,0,0,0,0,443.3999938964844,0,0,0.0,0.0,0,0,58.400001525878906,0.0,0,0,0.0,0,0,49.900001525878906,0,0.0,0.0,17.650001525878906,0
112,0,0.0,0.0,39.0,0,0,0,0,0,0,0,0,719.9000244140625,1.100000023841858,0,0,0.0,0.0,0,0,0,0,652.4000244140625,0,0,0.0,0.0,0,0,79.0999984741211,0.0,0,0,0.0,0,0,73.19999694824219,0,0.0,0.0,18.600000381469727,0
113,0,0.0,0.0,33.849998474121094,0,0,0,0,0,0,0,0,715.2000122070312,1.1500000953674316,0,0,0.0,0.0,0,0,0,0,685.8499755859375,0,0,0.0,0.0,0,0,68.75,0.0,0,0,0.0,0,0,61.54999923706055,0,0.0,0.0,21.650001525878906,0
114,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.800000011920929,0,0,0.0,0.0,0,0,0,0,167.5,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,10.600000381469727,0
115,0,0.0,0.0,28.700000762939453,0,0,0,0,0,0,0,0,710.5,1.2000000476837158,0,0,0.0,0.0,0,0,0,0,719.2999877929688,0,0,0.0,0.0,0,0,58.400001525878906,0.0,0,0,0.0,0,0,49.900001525878906,0,0.0,0.0,24.700000762939453,0
116,0,0.0,0.0,39.0,0,0,0,0,0,0,0,0,719.9000244140625,1.100000023841858,0,0,0.0,0.0,0,0,0,0,652.4000244140625,0,0,0.0,0.0,0,0,79.0999984741211,0.0,0,0,0.0,0,0,73.19999694824219,0,0.0,0.0,18.600000381469727,0
117,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.800000011920929,0,0,0.0,0.0,0,0,0,0,167.5,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,10.600000381469727,0
118,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.8999999761581421,0,0,0.0,0.0,0,0,0,0,329.6000061035156,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,15.199999809265137,0
119,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0
12,0,0.0,0.0,58.55000305175781,0,0,0,0,0,0,0,0,646.25,1.0,0,0,0.0,5.0,0,0,0,0,913.550048828125,0,0,0.0,0.0,0,0,114.5999984741211,0.0,0,0,0.0,0,0,107.25,0,0.0,0.0,19.25,0
120,0,0.0,0.0,44.80000305175781,0,0,0,0,0,0,0,0,762.9500122070312,1.2000000476837158,0,0,0.0,0.0,0,0,0,0,842.5999755859375,0,0,0.0,0.0,0,0,87.80000305175781,0.0,0,0,0.0,0,0,80.60000610351562,0,0.0,0.0,23.75,0
121,0,0.0,0.0,28.700000762939453,0,0,0,0,0,0,0,0,710.5,1.2999999523162842,0,0,0.0,0.0,0,0,0,0,719.2999877929688,0,0,0.0,0.0,0,0,58.400001525878906,0.0,0,0,0.0,0,0,49.900001525878906,0,0.0,0.0,17.549999237060547,0
122,0,0.0,0.0,33.849998474121094,0,0,0,0,0,0,0,0,715.2000122070312,1.1500000953674316,0,0,0.0,0.0,0,0,0,0,685.8499755859375,0,0,0.0,0.0,0,0,68.75,0.0,0,0,0.0,0,0,61.54999923706055,0,0.0,0.0,21.650001525878906,0
123,0,0.0,0.0,39.0,0,0,0,0,0,0,0,0,719.9000244140625,1.100000023841858,0,0,0.0,0.0,0,0,0,0,652.4000244140625,0,0,0.0,0.0,0,0,79.0999984741211,0.0,0,0,0.0,0,0,73.19999694824219,0,0.0,0.0,18.600000381469727,0
124,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.8999999761581421,0,0,0.0,0.0,0,0,0,0,329.6000061035156,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,15.199999809265137,0
125,0,0.0,0.0,33.849998474121094,0,0,0,0,0,0,0,0,715.2000122070312,1.1500000953674316,0,0,0.0,0.0,0,0,0,0,685.8499755859375,0,0,0.0,0.0,0,0,68.75,0.0,0,0,0.0,0,0,61.54999923706055,0,0.0,0.0,21.650001525878906,0
126,0,0.0,0.0,60.900001525878906,0,0,0,0,0,0,0,0,815.4000244140625,1.2000000476837158,0,0,0.0,0.0,0,0,0,0,965.9000244140625,0,0,0.0,0.0,0,0,117.19999694824219,0.0,0,0,0.0,0,0,111.30000305175781,0,0.0,0.0,22.799999237060547,0
127,0,0.0,0.0,24.200000762939453,0,0,0,0,0,0,0,0,842.5999755859375,1.2000000476837158,0,0,0.0,0.0,0,0,0,0,408.8999938964844,0,0,0.0,0.0,0,0,67.80000305175781,0.0,0,0,0.0,0,0,52.400001525878906,0,0.0,0.0,20.899999618530273,0
128,0,0.0,0.0,24.200000762939453,0,0,0,0,0,0,0,0,842.5999755859375,1.2000000476837158,0,0,0.0,0.0,0,0,0,0,408.8999938964844,0,0,0.0,0.0,0,0,67.80000305175781,0.0,0,0,0.0,0,0,52.400001525878906,0,0.0,0.0,20.899999618530273,0
129,0,0.0,0.0,60.900001525878906,0,0,0,0,0,0,0,0,815.4000244140625,1.2000000476837158,0,0,0.0,0.0,0,0,0,0,965.9000244140625,0,0,0.0,0.0,0,0,117.19999694824219,0.0,0,0,0.0,0,0,111.30000305175781,0,0.0,0.0,22.799999237060547,0
13,0,0.0,0.0,22.75,0,0,0,0,0,0,0,0,719.9000244140625,1.0,0,0,0.0,0.0,0,0,0,0,397.5500183105469,0,0,0.0,0.0,0,0,79.0999984741211,0.0,0,0,0.0,0,0,73.19999694824219,0,0.0,0.0,15.899999618530273,0
130,0,0.0,0.0,60.900001525878906,0,0,0,0,0,0,0,0,815.4000244140625,1.2000000476837158,0,0,0.0,0.0,0,0,0,0,965.9000244140625,0,0,0.0,0.0,0,0,117.19999694824219,0.0,0,0,0.0,0,0,111.30000305175781,0,0.0,0.0,22.799999237060547,0
131,0,0.0,0.0,60.900001525878906,0,0,0,0,0,0,0,0,815.4000244140625,1.2000000476837158,0,0,0.0,0.0,0,0,0,0,965.9000244140625,0,0,0.0,0.0,0,0,117.19999694824219,0.0,0,0,0.0,0,0,111.30000305175781,0,0.0,0.0,22.799999237060547,0
132,0,0.0,0.0,60.900001525878906,0,0,0,0,0,0,0,0,815.4000244140625,1.2000000476837158,0,0,0.0,0.0,0,0,0,0,965.9000244140625,0,0,0.0,0.0,0,0,117.19999694824219,0.0,0,0,0.0,0,0,111.30000305175781,0,0.0,0.0,22.799999237060547,0
133,0,0.0,0.0,60.900001525878906,0,0,0,0,0,0,0,0,815.4000244140625,1.2000000476837158,0,0,0.0,0.0,0,0,0,0,965.9000244140625,0,0,0.0,0.0,0,0,117.19999694824219,0.0,0,0,0.0,0,0,111.30000305175781,0,0.0,0.0,22.799999237060547,0
134,0,0.0,0.0,60.900001525878906,0,0,0,0,0,0,0,0,815.4000244140625,1.2000000476837158,0,0,0.0,0.0,0,0,0,0,965.9000244140625,0,0,0.0,0.0,0,0,117.19999694824219,0.0,0,0,0.0,0,0,111.30000305175781,0,0.0,0.0,22.799999237060547,0
135,0,0.0,0.0,60.900001525878906,0,0,0,0,0,0,0,0,815.4000244140625,1.2000000476837158,0,0,0.0,0.0,0,0,0,0,965.9000244140625,0,0,0.0,0.0,0,0,117.19999694824219,0.0,0,0,0.0,0,0,111.30000305175781,0,0.0,0.0,22.799999237060547,0
136,0,0.0,0.0,58.55000305175781,0,0,0,0,0,0,0,0,646.25,1.0,0,0,0.0,5.0,0,0,0,0,913.550048828125,0,0,0.0,0.0,0,0,114.5999984741211,0.0,0,0,0.0,0,0,107.25,0,0.0,0.0,19.25,0
137,0,0.0,0.0,42.55000305175781,0,0,0,0,0,0,0,0,829.0,1.2000000476837158,0,0,0.0,0.0,0,0,0,0,687.4000244140625,0,0,0.0,0.0,0,0,92.5,0.0,0,0,0.0,0,0,81.85000610351562,0,0.0,0.0,21.849998474121094,0
138,0,0.0,0.0,60.900001525878906,0,0,0,0,0,0,0,0,815.4000244140625,1.2000000476837158,0,0,0.0,0.0,0,0,0,0,965.9000244140625,0,0,0.0,0.0,0,0,117.19999694824219,0.0,0,0,0.0,0,0,111.30000305175781,0,0.0,0.0,22.799999237060547,0
139,0,0.0,0.0,60.900001525878906,0,0,0,0,0,0,0,0,815.4000244140625,1.2000000476837158,0,0,0.0,0.0,0,0,0,0,965.9000244140625,0,0,0.0,0.0,0,0,117.19999694824219,0.0,0,0,0.0,0,0,111.30000305175781,0,0.0,0.0,22.799999237060547,0
14,0,0.0,0.0,58.55000305175781,0,0,0,0,0,0,0,0,646.25,1.0,0,0,0.0,5.0,0,0,0,0,913.550048828125,0,0,0.0,0.0,0,0,114.5999984741211,0.0,0,0,0.0,0,0,107.25,0,0.0,0.0,19.25,0
140,0,0.0,0.0,24.200000762939453,0,0,0,0,0,0,0,0,842.5999755859375,1.2000000476837158,0,0,0.0,0.0,0,0,0,0,408.8999938964844,0,0,0.0,0.0,0,0,67.80000305175781,0.0,0,0,0.0,0,0,52.400001525878906,0,0.0,0.0,20.899999618530273,0
141,0,0.0,0.0,60.900001525878906,0,0,0,0,0,0,0,0,815.4000244140625,1.2000000476837158,0,0,0.0,0.0,0,0,0,0,965.9000244140625,0,0,0.0,0.0,0,0,117.19999694824219,0.0,0,0,0.0,0,0,111.30000305175781,0,0.0,0.0,22.799999237060547,0
142,0,7.599999904632568,3.0999999046325684,28.379998779296876,0,0,0,0,0,0,0,0,1059.57998046875,1.7999998092651368,0,0,3.0,5.074999809265137,0,0,0,0,534.6,0,0,0.20000000298023224,1.399999976158142,0,0,77.66000366210938,102.30000305175781,0,0,195.6999969482422,0,0,71.87999877929687,0,94.4000015258789,53.5,69.22000122070312,0
143,0,7.599999904632568,3.0999999046325684,16.299999237060547,0,0,0,0,0,0,0,0,1358.0999755859375,2.4000000953674316,0,0,3.0,0.699999988079071,0,0,0,0,228.1999969482422,0,0,0.20000000298023224,1.399999976158142,0,0,50.35000228881836,102.30000305175781,0,0,195.6999969482422,0,0,31.700000762939453,0,94.4000015258789,53.5,147.5,0
144,0,7.599999904632568,3.0999999046325684,32.29999923706055,0,0,0,0,0,0,0,0,1175.3499755859375,2.200000047683716,0,0,3.0,2.8499999046325684,0,0,0,0,454.3500061035156,0,0,0.20000000298023224,1.399999976158142,0,0,72.44999694824219,102.30000305175781,0,0,195.6999969482422,0,0,57.099998474121094,0,94.4000015258789,53.5,144.90000915527344,0
145,0,0.0,0.0,56.20000076293945,0,0,0,0,0,0,0,0,477.1000061035156,0.800000011920929,0,0,0.0,5.0,0,0,0,0,861.2000122070312,0,0,0.0,0.0,0,0,112.0,0.0,0,0,0.0,0,0,103.19999694824219,0,0.0,0.0,15.699999809265137,0
146,0,0.0,0.0,56.20000076293945,0,0,0,0,0,0,0,0,477.1000061035156,0.800000011920929,0,0,0.0,5.0,0,0,0,0,861.2000122070312,0,0,0.0,0.0,0,0,112.0,0.0,0,0,0.0,0,0,103.19999694824219,0,0.0,0.0,15.699999809265137,0
147,0,0.0,0.0,56.20000076293945,0,0,0,0,0,0,0,0,477.1000061035156,0.800000011920929,0,0,0.0,5.0,0,0,0,0,861.2000122070312,0,0,0.0,0.0,0,0,112.0,0.0,0,0,0.0,0,0,103.19999694824219,0,0.0,0.0,15.699999809265137,0
148,0,0.0,0.0,56.20000076293945,0,0,0,0,0,0,0,0,477.1000061035156,0.800000011920929,0,0,0.0,5.0,0,0,0,0,861.2000122070312,0,0,0.0,0.0,0,0,112.0,0.0,0,0,0.0,0,0,103.19999694824219,0,0.0,0.0,15.699999809265137,0
149,0,7.599999904632568,2.200000047683716,26.30000114440918,0,0,0,0,0,0,0,0,943.5,1.149999976158142,0,0,2.799999952316284,0.0,0,0,0,0,385.3000183105469,0,0,0.10000000149011612,0.8999999761581421,0,0,60.70000076293945,39.5,0,0,80.80000305175781,0,0,52.19999694824219,0,80.5999984741211,23.200000762939453,96.70000457763672,0
15,0,0.0,0.0,60.900001525878906,0,0,0,0,0,0,0,0,815.4000244140625,1.2000000476837158,0,0,0.0,0.0,0,0,0,0,965.9000244140625,0,0,0.0,0.0,0,0,117.19999694824219,0.0,0,0,0.0,0,0,111.30000305175781,0,0.0,0.0,22.799999237060547,0
150,0,0.0,0.0,34.70000076293945,0,0,0,0,0,0,0,0,0.0,1.2999999523162842,0,0,0.0,0.0,0,0,0,0,635.4000244140625,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,18.100000381469727,0
151,0,0.0,0.0,39.0,0,0,0,0,0,0,0,0,719.9000244140625,1.100000023841858,0,0,0.0,0.0,0,0,0,0,652.4000244140625,0,0,0.0,0.0,0,0,79.0999984741211,0.0,0,0,0.0,0,0,73.19999694824219,0,0.0,0.0,18.600000381469727,0
152,0,0.0,0.0,39.0,0,0,0,0,0,0,0,0,719.9000244140625,1.100000023841858,0,0,0.0,0.0,0,0,0,0,652.4000244140625,0,0,0.0,0.0,0,0,79.0999984741211,0.0,0,0,0.0,0,0,73.19999694824219,0,0.0,0.0,18.600000381469727,0
153,0,0.0,0.0,22.75,0,0,0,0,0,0,0,0,719.9000244140625,1.0,0,0,0.0,0.0,0,0,0,0,397.5500183105469,0,0,0.0,0.0,0,0,79.0999984741211,0.0,0,0,0.0,0,0,73.19999694824219,0,0.0,0.0,15.899999618530273,0
154,0,0.0,0.0,6.5,0,0,0,0,0,0,0,0,0.0,0.8999999761581421,0,0,0.0,0.0,0,0,0,0,142.6999969482422,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,13.199999809265137,0
155,0,0.0,0.0,39.0,0,0,0,0,0,0,0,0,719.9000244140625,1.100000023841858,0,0,0.0,0.0,0,0,0,0,652.4000244140625,0,0,0.0,0.0,0,0,79.0999984741211,0.0,0,0,0.0,0,0,73.19999694824219,0,0.0,0.0,18.600000381469727,0
156,0,0.0,0.0,39.0,0,0,0,0,0,0,0,0,719.9000244140625,1.100000023841858,0,0,0.0,0.0,0,0,0,0,652.4000244140625,0,0,0.0,0.0,0,0,79.0999984741211,0.0,0,0,0.0,0,0,73.19999694824219,0,0.0,0.0,18.600000381469727,0
157,0,0.0,0.0,28.700000762939453,0,0,0,0,0,0,0,0,710.5,1.2999999523162842,0,0,0.0,0.0,0,0,0,0,719.2999877929688,0,0,0.0,0.0,0,0,58.400001525878906,0.0,0,0,0.0,0,0,49.900001525878906,0,0.0,0.0,17.549999237060547,0
158,0,7.599999904632568,2.200000047683716,4.400000095367432,0,0,0,0,0,0,0,0,1003.5999755859375,1.5,0,0,2.799999952316284,0.0,0,0,0,0,21.899999618530273,0,0,0.10000000149011612,0.8999999761581421,0,0,15.100000381469727,39.5,0,0,80.80000305175781,0,0,6.699999809265137,0,80.5999984741211,23.200000762939453,170.10000610351562,0
159,0,0.0,0.0,60.900001525878906,0,0,0,0,0,0,0,0,815.4000244140625,1.2000000476837158,0,0,0.0,0.0,0,0,0,0,965.9000244140625,0,0,0.0,0.0,0,0,117.19999694824219,0.0,0,0,0.0,0,0,111.30000305175781,0,0.0,0.0,22.799999237060547,0
16,0,0.0,0.0,60.900001525878906,0,0,0,0,0,0,0,0,815.4000244140625,1.2000000476837158,0,0,0.0,0.0,0,0,0,0,965.9000244140625,0,0,0.0,0.0,0,0,117.19999694824219,0.0,0,0,0.0,0,0,111.30000305175781,0,0.0,0.0,22.799999237060547,0
160,0,0.0,0.0,28.700000762939453,0,0,0,0,0,0,0,0,710.5,1.2999999523162842,0,0,0.0,0.0,0,0,0,0,719.2999877929688,0,0,0.0,0.0,0,0,58.400001525878906,0.0,0,0,0.0,0,0,49.900001525878906,0,0.0,0.0,17.549999237060547,0
161,0,7.599999904632568,2.200000047683716,30.30000114440918,0,0,0,0,0,0,0,0,740.3499755859375,1.149999976158142,0,0,2.799999952316284,5.0,0,0,0,0,441.5500183105469,0,0,0.10000000149011612,0.8999999761581421,0,0,63.54999923706055,39.5,0,0,80.80000305175781,0,0,54.94999694824219,0,80.5999984741211,23.200000762939453,92.9000015258789,0
17,0,0.0,0.0,46.20000076293945,0,0,0,0,0,0,0,0,680.7249755859375,1.0750000476837158,0,0,0.0,5.0,0,0,0,0,799.7000122070312,0,0,0.0,0.0,0,0,91.67499542236328,0.0,0,0,0.0,0,0,84.4000015258789,0,0.0,0.0,20.450000762939453,0
18,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.800000011920929,0,0,0.0,0.0,0,0,0,0,167.5,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,10.600000381469727,0
19,0,0.0,0.0,47.599998474121094,0,0,0,0,0,0,0,0,598.5,0.9500000476837158,0,0,0.0,5.0,0,0,0,0,756.800048828125,0,0,0.0,0.0,0,0,95.55000305175781,0.0,0,0,0.0,0,0,88.19999694824219,0,0.0,0.0,17.149999618530273,0
2,0,7.599999904632568,2.200000047683716,36.95000076293945,0,0,0,0,0,0,0,0,771.0,1.0499999523162842,0,0,2.799999952316284,5.0,0,0,0,0,571.050048828125,0,0,0.10000000149011612,0.8999999761581421,0,0,78.125,39.5,0,0,80.80000305175781,0,0,70.19999694824219,0,80.5999984741211,23.200000762939453,56.92500305175781,0
