ID,dist_from_city,HDI,Trees_cover_areas,Shrubs_cover_areas,Grassland,Cropland,Vegetation_aquatic_or_regularly_flooded,Lichen_Mosses_/_Sparse_vegetation,Bare_areas,Built_up_areas,Snow_and/or_Ice,Open_water,elevation_average,average_wealth_index,roads_extension,rivers_extension,close_to_roads_buildings_perc,proximity_to_water,GHI,DNI,TEMP,PVOUT,wind_50
25,108,0.523296968637228,1.04,6.96,3.46,88.12,0.0,0.0,0.09,0.35,0.0,0.0,0,0.023142857142857156,5.241655942218159,0.0,0,373,5.629587173461914,6.476828098297119,14.47499942779541,5.106499671936035,3.9647910594940186
26,196,0.523296968637228,0.31,7.08,12.92,79.69,0.0,0.0,0.0,0.0,0.0,0.0,0,0.09659999999999999,0.08177664300561167,0.0,0,1435,5.65939998626709,6.55780029296875,13.800000190734863,5.130000114440918,3.796335220336914
27,187,0.523296968637228,2.95,2.86,6.98,86.85,0.0,0.0,0.36,0.0,0.0,0.0,0,0.11514285714285714,6.0364026272078855,0.0,0,917,5.654143333435059,6.548071384429932,14.550000190734863,5.123000144958496,3.595247983932495
28,276,0.523296968637228,1.37,7.94,18.92,71.76,0.0,0.0,0.0,0.0,0.0,0.0,0,0.03566666666666667,4.800946099562053,0.0,0,1966,5.650279998779297,6.547639846801758,13.733333587646484,5.139999866485596,4.028069972991943
29,225,0.523296968637228,5.36,5.92,14.76,73.68,0.0,0.28,0.0,0.0,0.0,0.0,0,0.12133333333333335,5.534545856034044,0.0,0,1637,5.652444362640381,6.55911111831665,14.475000381469727,5.1207499504089355,4.004158020019531
3,118,0.523296968637228,5.52,25.19,25.69,43.42,0.0,0.0,0.0,0.18,0.0,0.0,0,0.02837500000000001,8.51358606854807,0.0,0,1181,5.675325393676758,6.625884532928467,14.144444465637207,5.140777587890625,3.3770229816436768
30,104,0.523296968637228,0.0,12.66,34.23,48.6,0.0,0.0,0.0,4.51,0.0,0.0,0,0.33728571428571424,12.345758566886328,0.688069093262721,0,536,5.642653465270996,6.544615745544434,15.033333778381348,5.1003336906433105,3.032700300216675
31,122,0.523296968637228,1.92,3.84,11.23,81.87,0.0,0.14,0.17,0.84,0.0,0.0,0,0.142625,7.717266340527407,0.0,0,212,5.65519380569458,6.539773464202881,14.59999942779541,5.125833034515381,3.5367913246154785
32,144,0.523296968637228,1.49,21.74,31.49,45.29,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3455,4.535383806673005,0.0,0,1127,5.655733108520508,6.5363335609436035,14.333333015441895,5.0926666259765625,3.308765411376953
33,255,0.523296968637228,0.0,10.58,32.36,57.06,0.0,0.0,0.0,0.0,0.0,0.0,0,0.01979999999999999,1.1761632830326416,0.0,0,1344,5.65983247756958,6.5886664390563965,13.766667366027832,5.13866662979126,3.8285598754882812
34,126,0.523296968637228,0.13,7.48,3.87,86.69,0.0,0.0,0.0,1.84,0.0,0.0,0,0.2614285714285714,6.848513053854642,0.0,0,1146,5.648263454437256,6.544736862182617,14.75,5.122000217437744,3.258044481277466
35,1602,0.523296968637228,1.38,31.54,37.65,28.55,0.0,0.29,0.58,0.0,0.0,0.0,0,-0.002714285714285712,2.275493175751843,0.36244364959494113,0,894,5.524800777435303,6.355400085449219,10.425000190734863,5.004499912261963,3.769155740737915
36,1288,0.523296968637228,0.52,22.28,2.71,74.49,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.10483333333333333,3.390491292050954,0.7097457847902877,0,974,5.420567512512207,6.176766872406006,11.866665840148926,4.939000129699707,4.1583452224731445
37,1459,0.523296968637228,0.0,41.76,14.37,42.69,0.0,0.0,1.17,0.0,0.0,0.0,0,-0.1755,4.282982173940831,0.0,0,1337,5.48438835144043,6.308111190795898,10.699999809265137,5.046999931335449,4.708191394805908
38,1174,0.523296968637228,10.44,30.89,34.67,23.78,0.0,0.22,0.0,0.0,0.0,0.0,0,-0.16633333333333333,1.0558514763537399,0.16333895903951204,0,2399,5.386750221252441,6.134500026702881,11.333333015441895,4.904666900634766,4.7061285972595215
39,100,0.5839151910281603,0.35,6.84,16.21,76.51,0.0,0.0,0.1,0.0,0.0,0.0,0,0.013875000000000012,28.790145097914927,0.41305024067550744,0,836,5.603375434875488,6.3850998878479,14.483332633972168,5.061666965484619,5.607778072357178
4,121,0.523296968637228,1.57,24.75,19.06,54.62,0.0,0.0,0.0,0.0,0.0,0.0,0,0.041400000000000006,1.2393321012846918,0.0,0,2833,5.6548895835876465,6.558444499969482,14.199999809265137,5.141499996185303,2.6466307640075684
40,152,0.523296968637228,3.26,10.43,16.52,69.0,0.0,0.66,0.13,0.0,0.0,0.0,0,0.16924999999999998,20.983645537438225,0.0,0,475,5.646250247955322,6.518267631530762,14.55555534362793,5.111222267150879,3.822495460510254
41,1780,0.523296968637228,0.64,15.38,57.01,8.2,0.0,0.0,10.2,8.07,0.0,0.51,0,-0.05625000000000001,9.89813391177548,1.2310274055469694,0,436,5.528599739074707,6.411359786987305,9.957143783569336,5.114142894744873,4.196979522705078
42,1161,0.523296968637228,0.0,24.77,3.33,71.9,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.47400000000000003,1.8412944093818062,0.0,0,1173,5.456166744232178,6.283916473388672,11.0,5.014499664306641,5.917689800262451
43,1237,0.523296968637228,2.47,26.36,20.26,50.91,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.5136666666666666,1.4447444821676227,0.0,0,525,5.407249927520752,6.149624824523926,11.399999618530273,4.965999603271484,3.6238765716552734
44,1288,0.523296968637228,2.25,9.75,9.75,78.26,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.2092,1.3820870610637077,0.0,0,228,5.470333576202393,6.30222225189209,12.225000381469727,4.958499908447266,3.457777976989746
45,1451,0.523296968637228,0.0,57.18,0.0,42.82,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0482,0.5494964337943684,0.0,0,1152,5.542090892791748,6.504455089569092,10.950000762939453,5.100500106811523,5.012285232543945
46,1377,0.523296968637228,0.35,28.34,8.01,63.3,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.010666666666666677,1.2874301126241288,0.0,0,367,5.485500335693359,6.275083065032959,12.225000381469727,4.970749855041504,3.471818685531616
47,1487,0.523296968637228,0.0,62.14,14.15,23.71,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.04819999999999998,1.103665557875616,0.0,0,1942,5.5281662940979,6.425583362579346,10.25,5.134749889373779,4.838545322418213
48,1611,0.523296968637228,0.0,11.85,53.43,0.51,0.0,0.0,34.21,0.0,0.0,0.0,0,0.045000000000000005,5.60720054083329,0.0,0,143,5.535470485687256,6.462352752685547,9.316666603088379,5.134500026702881,4.572232723236084
49,1337,0.523296968637228,0.0,59.79,7.22,32.99,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.43825,0.3982298988605758,0.0,0,1109,5.447249889373779,6.304999828338623,10.75,4.9589996337890625,4.331048011779785
5,125,0.523296968637228,3.51,8.13,1.85,86.52,0.0,0.0,0.0,0.0,0.0,0.0,0,0.021,2.779714942693516,0.0,0,127,5.673428535461426,6.5691423416137695,14.399999618530273,5.149750232696533,2.938314437866211
50,1534,0.523296968637228,0.15,38.79,32.1,28.76,0.0,0.0,0.21,0.0,0.0,0.0,0,-0.024714285714285678,5.649883256036433,0.0,0,1303,5.51615047454834,6.35414981842041,10.050000190734863,5.130499839782715,4.282612323760986
51,84,0.523296968637228,0.95,16.22,4.2,76.39,0.0,0.04,0.23,1.97,0.0,0.0,0,0.25987499999999997,9.38881297183871,0.0,0,300,5.641332626342773,6.535262584686279,14.8100004196167,5.1107001304626465,3.862335443496704
52,124,0.523296968637228,2.03,12.02,10.61,74.93,0.0,0.34,0.07,0.0,0.0,0.0,0,-0.041428571428571426,6.728762911951453,0.0,0,224,5.65493106842041,6.532551288604736,13.75,5.136750221252441,3.8220245838165283
53,91,0.523296968637228,0.19,20.43,6.96,67.6,0.0,0.0,0.02,4.79,0.0,0.0,0,0.15353846153846154,84.83544934822022,0.8792893216230089,0,582,5.642886638641357,6.527832984924316,14.822579383850098,5.111354827880859,3.918837308883667
54,87,0.523296968637228,0.29,42.46,17.16,38.6,0.0,0.0,0.57,0.93,0.0,0.0,0,0.22575000000000003,2.6703165474632575,0.0,0,510,5.62847375869751,6.48773717880249,14.819999694824219,5.1080002784729,4.280860900878906
55,292,0.523296968637228,4.59,4.42,31.27,59.72,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.24675,1.5009812216622722,0.0,0,1165,5.584399700164795,6.278700351715088,13.333333015441895,5.083333492279053,4.386281490325928
56,212,0.523296968637228,7.93,9.08,41.26,41.72,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.19024999999999997,1.9724861593963745,0.0,0,1456,5.624899864196777,6.476099491119385,13.399999618530273,5.131999969482422,5.4143781661987305
57,300,0.523296968637228,2.19,3.05,11.67,83.09,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.21400000000000005,4.312986996124199,0.0,0,1684,5.468842506408691,6.05836820602417,13.019999504089355,4.997600078582764,4.914658069610596
58,105,0.523296968637228,0.0,5.44,6.95,87.61,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.11983333333333335,4.2618823799159475,0.0,0,426,5.630809783935547,6.495570659637451,14.800000190734863,5.091599941253662,4.147197723388672
59,371,0.523296968637228,6.33,14.03,34.92,44.67,0.0,0.05,0.0,0.0,0.0,0.0,0,-0.32100000000000006,1.2976675625279828,0.2802649159594675,0,5647,5.532444477081299,6.209073543548584,13.420000076293945,5.003399848937988,3.6801440715789795
6,114,0.523296968637228,8.85,14.32,6.12,70.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0.10783333333333335,2.125783955888373,0.0,0,219,5.69249963760376,6.669833660125732,14.033332824707031,5.172000408172607,2.8132829666137695
60,84,0.5414471705006446,1.39,16.54,7.2,64.99,0.0,0.1,0.14,9.64,0.0,0.0,0,0.1709024390243902,470.21147983546683,5.896354275830291,0,403,5.663308620452881,6.607064723968506,14.502655029296875,5.13499116897583,4.888779163360596
61,170,0.523296968637228,7.02,8.17,16.59,67.76,0.0,0.01,0.13,0.32,0.0,0.0,0,-0.06269230769230767,23.73544943577382,0.0,0,1958,5.619626522064209,6.433686256408691,14.035294532775879,5.0961174964904785,4.951812267303467
62,402,0.523296968637228,4.68,13.64,17.95,63.41,0.0,0.32,0.0,0.0,0.0,0.0,0,-0.2674,5.823019438095934,0.0,0,4763,5.580190658569336,6.319214820861816,13.633334159851074,5.0,5.046353340148926
63,307,0.523296968637228,0.0,0.56,0.0,99.44,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.12675000000000003,0.26330693933790733,0.0,0,1137,5.539250373840332,6.361249923706055,13.199999809265137,5.0602498054504395,5.7163872718811035
64,432,0.523296968637228,3.22,29.15,0.93,66.69,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.18525,0.5028066048706472,0.0,0,2975,5.401923179626465,5.966615676879883,11.479999542236328,5.020199775695801,10.464536666870117
65,235,0.523296968637228,1.26,6.3,11.83,80.5,0.0,0.05,0.05,0.0,0.0,0.0,0,-0.04575000000000001,5.5062868264581155,0.0,0,610,5.578624725341797,6.318500518798828,14.274999618530273,5.066499710083008,5.366322994232178
66,315,0.523296968637228,0.0,7.37,0.0,92.63,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.12675000000000003,0.18210896495999318,0.0,0,939,5.5413336753845215,6.37333345413208,13.600000381469727,5.054499626159668,5.51621675491333
67,262,0.6142243022236265,0.65,3.89,13.95,80.43,0.0,1.08,0.0,0.0,0.0,0.0,0,-0.09066666666666667,1.9854176202166849,0.0,0,208,5.565500736236572,6.296428680419922,14.366665840148926,5.038333415985107,5.5136399269104
68,307,0.523296968637228,0.0,23.86,17.14,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.14366666666666666,2.0858307033972943,0.0,0,835,5.53661584854126,6.224462032318115,13.649999618530273,5.04949951171875,6.019953727722168
69,280,0.523296968637228,0.29,18.29,3.14,78.29,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.09066666666666667,1.748292367050051,0.0,0,922,5.562385082244873,6.310307502746582,14.0,5.060999870300293,5.598848819732666
7,118,0.523296968637228,0.0,47.72,25.9,25.75,0.0,0.63,0.0,0.0,0.0,0.0,0,-0.1996,1.5301084727730072,0.0,0,2641,5.618444442749023,6.435332775115967,14.125,5.077499866485596,2.5988659858703613
70,295,0.523296968637228,0.0,5.74,12.02,82.24,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0036666666666666605,2.0945188676581585,0.0,0,919,5.555800437927246,6.294999599456787,13.949999809265137,5.053500175476074,4.592049598693848
71,306,0.523296968637228,9.04,10.88,25.43,54.0,0.0,0.0,0.66,0.0,0.0,0.0,0,-0.21866666666666668,1.3138047558678376,0.0,0,3874,5.447499752044678,5.991333484649658,12.700000762939453,4.935999870300293,4.839518070220947
72,268,0.523296968637228,3.64,22.56,38.02,35.79,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.14866666666666664,3.055662714174501,0.0,0,1107,5.626928806304932,6.475428581237793,13.324999809265137,5.121249675750732,5.326687812805176
73,268,0.523296968637228,3.64,22.56,38.02,35.79,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.14866666666666664,3.055662714174501,0.0,0,1107,5.626928806304932,6.475428581237793,13.324999809265137,5.121249675750732,5.326687812805176
74,274,0.523296968637228,1.38,4.91,35.12,58.59,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.1796,1.701523196401436,0.0,0,1299,5.586400032043457,6.309100151062012,13.649999618530273,5.078000068664551,4.903446197509766
75,306,0.523296968637228,0.0,15.97,4.03,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.039400000000000004,0.44792242765601903,0.0,0,745,5.52572774887085,6.258273124694824,13.27500057220459,5.048749923706055,6.290374279022217
76,341,0.523296968637228,0.0,8.08,0.05,91.87,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.24733333333333332,3.8849895422336154,0.0511133192279513,0,161,5.458210468292236,6.081789493560791,13.250000953674316,4.982500076293945,8.73868179321289
77,306,0.523296968637228,9.04,10.88,25.43,54.0,0.0,0.0,0.66,0.0,0.0,0.0,0,-0.21866666666666668,1.3138047558678376,0.0,0,3874,5.447499752044678,5.991333484649658,12.700000762939453,4.935999870300293,4.839518070220947
78,378,0.523296968637228,0.22,4.19,0.13,95.47,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.172,5.140955195957252,0.0,0,978,5.433852195739746,6.037591934204102,12.9399995803833,4.9730000495910645,8.059287071228027
79,203,0.523296968637228,0.0,3.47,13.19,82.95,0.0,0.39,0.0,0.0,0.0,0.0,0,-0.0566,3.9958067582973698,0.0,0,151,5.592944145202637,6.311610698699951,14.25,5.072500228881836,5.135098934173584
8,120,0.523296968637228,1.71,48.86,19.58,29.85,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.13849999999999998,2.1239801526931883,0.0,0,2994,5.571000099182129,6.285062789916992,13.975000381469727,5.011500358581543,2.429931640625
80,577,0.523296968637228,0.0,4.37,0.0,95.63,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.4625,0.7643443777339832,0.0,0,6274,5.475250244140625,6.217624664306641,11.125,5.0320000648498535,6.1652021408081055
81,162,0.523296968637228,6.92,9.48,16.68,66.64,0.0,0.28,0.0,0.0,0.0,0.0,0,0.03866666666666666,1.8162598886504304,0.0,0,761,5.586533069610596,6.3137335777282715,14.366665840148926,5.075666427612305,4.2146100997924805
82,340,0.523296968637228,0.0,0.0,35.71,64.29,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.142,0.02015146178725778,0.0,0,3970,5.641499996185303,6.534999847412109,14.100000381469727,5.10099983215332,3.2815425395965576
83,165,0.523296968637228,6.01,17.82,22.45,53.46,0.0,0.0,0.26,0.0,0.0,0.0,0,-0.07766666666666666,6.060254065926067,0.0,0,2193,5.607115745544434,6.41926908493042,13.614286422729492,5.109714031219482,5.653195858001709
84,368,0.523296968637228,6.13,5.44,20.28,68.08,0.0,0.0,0.09,0.0,0.0,0.0,0,-0.50275,1.0662694121311478,0.10245293736667076,0,4559,5.448263645172119,6.036789417266846,12.050000190734863,5.01924991607666,8.588018417358398
85,108,0.523296968637228,1.04,6.96,3.46,88.12,0.0,0.0,0.09,0.35,0.0,0.0,0,0.023142857142857156,5.241655942218159,0.0,0,373,5.629587173461914,6.476828098297119,14.47499942779541,5.106499671936035,3.9647910594940186
86,352,0.6142243022236265,0.19,12.68,2.0,85.14,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.03499999999999999,24.089908195149754,0.0,0,800,5.428387641906738,6.031487464904785,12.65384578704834,4.964845657348633,8.329269409179688
87,1503,0.523296968637228,1.67,28.89,42.04,27.41,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.4306666666666667,1.154955283878086,0.6059331458155716,0,124,5.319375038146973,5.821624755859375,11.300000190734863,4.88700008392334,2.90323543548584
88,1100,0.523296968637228,1.91,5.97,69.45,20.76,0.24,0.0,1.67,0.0,0.0,0.0,0,-0.167,0.30498427031012343,0.03474265148044637,0,242,5.299272537231445,5.863999843597412,11.72499942779541,4.82574987411499,3.4809398651123047
89,1255,0.523296968637228,0.09,63.25,24.65,11.67,0.0,0.26,0.09,0.0,0.0,0.0,0,-0.10274999999999998,1.533150486011389,0.0,0,537,5.403928279876709,6.090285778045654,11.649999618530273,4.916500091552734,3.8260955810546875
9,116,0.523296968637228,0.85,39.8,12.94,45.3,0.0,0.0,0.0,1.1,0.0,0.0,0,0.014600000000000007,1.258897382825147,0.0,0,2318,5.655600070953369,6.5777997970581055,14.033332824707031,5.134999752044678,2.967503547668457
90,1264,0.523296968637228,13.64,22.92,33.4,29.45,0.0,0.59,0.0,0.0,0.0,0.0,0,-0.05875,0.7291738698320819,0.0,0,495,5.426250457763672,6.111249923706055,11.550000190734863,4.947000026702881,4.318201065063477
91,1310,0.523296968637228,4.86,12.5,52.43,28.47,0.0,0.0,1.74,0.0,0.0,0.0,0,-0.43825,0.5798114011800779,0.0,0,1105,5.433666706085205,6.2245001792907715,11.199999809265137,4.9332499504089355,3.432091236114502
92,1445,0.523296968637228,0.0,37.87,26.39,35.41,0.0,0.0,0.33,0.0,0.0,0.0,0,-0.19550000000000003,0.8813130053727876,0.5387727840255747,0,135,5.418900012969971,6.092299938201904,11.475000381469727,4.973750114440918,2.9446325302124023
93,1412,0.523296968637228,0.0,30.45,11.3,57.46,0.35,0.0,0.26,0.18,0.0,0.0,0,0.04100000000000001,1.7033560943100208,0.16133922949480262,0,268,5.48973274230957,6.322200298309326,11.449999809265137,5.044749736785889,3.082641839981079
94,140,0.523296968637228,0.19,39.66,20.11,40.04,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.12299999999999998,0.9636094878032996,0.019701171316433723,0,1909,5.5664286613464355,6.281428813934326,14.100000381469727,5.033999919891357,2.6804728507995605
95,232,0.523296968637228,14.87,26.21,42.93,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.20550000000000002,3.2811873212486864,0.8968323343215131,0,5703,5.343733787536621,5.759066104888916,13.300000190734863,4.874333381652832,3.1582345962524414
96,175,0.523296968637228,5.39,28.97,27.14,38.5,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.23899999999999996,2.2144755561056364,0.0,0,2410,5.558999538421631,6.250643253326416,13.333333015441895,5.054666996002197,2.4587366580963135
97,126,0.523296968637228,11.32,25.32,31.93,31.09,0.0,0.04,0.31,0.0,0.0,0.0,0,-0.2502,3.8780343595016933,0.9639914247624329,0,3825,5.462928771972656,6.00842809677124,13.700000762939453,4.953999996185303,3.0327694416046143
98,1005,0.523296968637228,4.6,34.12,12.95,48.33,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.27349999999999997,0.24384932614841273,0.0,0,289,5.2397780418396,5.792555332183838,11.200000762939453,4.782500267028809,4.3369927406311035
99,1523,0.523296968637228,0.66,17.76,57.24,24.34,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.42825,0.005214073993596143,0.0,0,104,5.346250057220459,5.887500286102295,11.300000190734863,4.8979997634887695,2.229205846786499
